2018-09-30 14:36:08.086 [main] INFO  org.springframework.web.servlet.DispatcherServlet - FrameworkServlet 'dispatcher': initialization started
2018-09-30 14:36:08.339 [main] INFO  o.s.w.s.m.m.a.RequestMappingHandlerMapping - Mapped "{[/user/getVerifyCode],methods=[GET],params=[],headers=[],consumes=[],produces=[],custom=[]}" onto public com.xhMall.dto.BaseResult<?> com.xhMall.controller.UserController.getVerifyCode(javax.servlet.http.HttpServletRequest,javax.servlet.http.HttpServletResponse)
2018-09-30 14:36:08.339 [main] INFO  o.s.w.s.m.m.a.RequestMappingHandlerMapping - Mapped "{[/user/regist],methods=[],params=[],headers=[],consumes=[],produces=[],custom=[]}" onto public com.xhMall.dto.BaseResult<?> com.xhMall.controller.UserController.regist(javax.servlet.http.HttpServletResponse,javax.servlet.http.HttpServletRequest,com.xhMall.db.entity.UserEntity,org.springframework.validation.BindingResult)
2018-09-30 14:36:08.339 [main] INFO  o.s.w.s.m.m.a.RequestMappingHandlerMapping - Mapped "{[/user/mall_regist],methods=[],params=[],headers=[],consumes=[],produces=[],custom=[]}" onto public org.springframework.web.servlet.ModelAndView com.xhMall.controller.UserController.mall_regist(javax.servlet.http.HttpServletRequest,javax.servlet.http.HttpServletResponse)
2018-09-30 14:36:08.339 [main] INFO  o.s.w.s.m.m.a.RequestMappingHandlerMapping - Mapped "{[/user/test],methods=[GET],params=[],headers=[],consumes=[],produces=[],custom=[]}" onto public com.xhMall.dto.GankResult com.xhMall.controller.UserController.test()
2018-09-30 14:36:08.390 [main] INFO  org.springframework.web.servlet.DispatcherServlet - FrameworkServlet 'dispatcher': initialization completed in 302 ms
2018-09-30 14:36:21.042 [qtp419233406-17] WARN  org.springframework.web.servlet.PageNotFound - No mapping found for HTTP request with URI [/] in DispatcherServlet with name 'dispatcher'
2018-09-30 14:36:21.113 [qtp419233406-22] WARN  org.springframework.web.servlet.PageNotFound - No mapping found for HTTP request with URI [/favicon.ico] in DispatcherServlet with name 'dispatcher'
2018-09-30 14:37:31.940 [qtp419233406-16] WARN  org.springframework.web.servlet.PageNotFound - No mapping found for HTTP request with URI [/assets/demo/default/base/style.bundle.css] in DispatcherServlet with name 'dispatcher'
2018-09-30 14:37:31.948 [qtp419233406-22] WARN  org.springframework.web.servlet.PageNotFound - No mapping found for HTTP request with URI [/css/bootstrap-datetimepicker.min.css] in DispatcherServlet with name 'dispatcher'
2018-09-30 14:37:31.953 [qtp419233406-16] WARN  org.springframework.web.servlet.PageNotFound - No mapping found for HTTP request with URI [/css/bootstrap.min.css] in DispatcherServlet with name 'dispatcher'
2018-09-30 14:37:31.953 [qtp419233406-15] WARN  org.springframework.web.servlet.PageNotFound - No mapping found for HTTP request with URI [/js/common.js] in DispatcherServlet with name 'dispatcher'
2018-09-30 14:37:31.959 [qtp419233406-20] WARN  org.springframework.web.servlet.PageNotFound - No mapping found for HTTP request with URI [/js/jquery-1.12.4.min.js] in DispatcherServlet with name 'dispatcher'
2018-09-30 14:37:31.959 [qtp419233406-21] WARN  org.springframework.web.servlet.PageNotFound - No mapping found for HTTP request with URI [/js/bootstrap.min.js] in DispatcherServlet with name 'dispatcher'
2018-09-30 14:37:31.971 [qtp419233406-15] WARN  org.springframework.web.servlet.PageNotFound - No mapping found for HTTP request with URI [/js/bootstrap-datetimepicker.min.js] in DispatcherServlet with name 'dispatcher'
2018-09-30 14:37:31.976 [qtp419233406-16] WARN  org.springframework.web.servlet.PageNotFound - No mapping found for HTTP request with URI [/js/locales/bootstrap-datetimepicker.zh-CN.js] in DispatcherServlet with name 'dispatcher'
2018-09-30 14:37:31.976 [qtp419233406-21] WARN  org.springframework.web.servlet.PageNotFound - No mapping found for HTTP request with URI [/assets/app/media/img/bg/bg-1.jpg] in DispatcherServlet with name 'dispatcher'
2018-09-30 14:37:32.000 [qtp419233406-15] WARN  org.springframework.web.servlet.PageNotFound - No mapping found for HTTP request with URI [/js/common.js] in DispatcherServlet with name 'dispatcher'
2018-09-30 14:37:32.007 [qtp419233406-21] WARN  org.springframework.web.servlet.PageNotFound - No mapping found for HTTP request with URI [/js/bootstrap.min.js] in DispatcherServlet with name 'dispatcher'
2018-09-30 14:37:32.013 [qtp419233406-15] WARN  org.springframework.web.servlet.PageNotFound - No mapping found for HTTP request with URI [/js/bootstrap-datetimepicker.min.js] in DispatcherServlet with name 'dispatcher'
2018-09-30 14:37:32.018 [qtp419233406-21] WARN  org.springframework.web.servlet.PageNotFound - No mapping found for HTTP request with URI [/js/locales/bootstrap-datetimepicker.zh-CN.js] in DispatcherServlet with name 'dispatcher'
2018-09-30 14:38:46.756 [qtp419233406-15] WARN  org.springframework.web.servlet.PageNotFound - No mapping found for HTTP request with URI [/assets/demo/default/base/style.bundle.css] in DispatcherServlet with name 'dispatcher'
2018-09-30 14:38:46.765 [qtp419233406-20] WARN  org.springframework.web.servlet.PageNotFound - No mapping found for HTTP request with URI [/css/bootstrap.min.css] in DispatcherServlet with name 'dispatcher'
2018-09-30 14:38:46.765 [qtp419233406-16] WARN  org.springframework.web.servlet.PageNotFound - No mapping found for HTTP request with URI [/css/bootstrap-datetimepicker.min.css] in DispatcherServlet with name 'dispatcher'
